#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
     -4.35500000     -1.74595380             NaN             NaN             NaN
     -4.35400000     -1.74555289             NaN             NaN             NaN
     -4.35300000     -1.74515198             NaN             NaN             NaN
     -4.35200000     -1.74475107             NaN             NaN             NaN
     -4.35100000     -1.74435016             NaN             NaN             NaN
     -4.35000000     -1.74394926             NaN             NaN             NaN
     -4.34900000     -1.74354835             NaN             NaN             NaN
     -4.34800000     -1.74314744             NaN             NaN             NaN
     -4.34700000     -1.74274653             NaN             NaN             NaN
     -4.34600000     -1.74234563             NaN             NaN             NaN
     -4.34500000     -1.74194472             NaN             NaN             NaN
     -4.34400000     -1.74154381             NaN             NaN             NaN
     -4.34300000     -1.74114290             NaN             NaN             NaN
     -4.34200000     -1.74074199             NaN             NaN             NaN
     -4.34100000     -1.74034109             NaN             NaN             NaN
     -4.34000000     -1.73994018             NaN             NaN             NaN
     -4.33900000     -1.73953927             NaN             NaN             NaN
     -4.33800000     -1.73913836             NaN             NaN             NaN
     -4.33700000     -1.73873745             NaN             NaN             NaN
     -4.33600000     -1.73833655             NaN             NaN             NaN
     -4.33500000     -1.73793564             NaN             NaN             NaN
     -4.33400000     -1.73753473             NaN             NaN             NaN
     -4.33300000     -1.73713382             NaN             NaN             NaN
     -4.33200000     -1.73673292             NaN             NaN             NaN
     -4.33100000     -1.73633201             NaN             NaN             NaN
     -4.33000000     -1.73593110             NaN             NaN             NaN
     -4.32900000     -1.73553019             NaN             NaN             NaN
     -4.32800000     -1.73512928             NaN             NaN             NaN
     -4.32700000     -1.73472838             NaN             NaN             NaN
     -4.32600000     -1.73432747             NaN             NaN             NaN
     -4.32500000     -1.73392656             NaN             NaN             NaN
     -4.32400000     -1.73352565             NaN             NaN             NaN
     -4.32300000     -1.73312474             NaN             NaN             NaN
     -4.32200000     -1.73272384             NaN             NaN             NaN
     -4.32100000     -1.73232293             NaN             NaN             NaN
     -4.32000000     -1.73192202             NaN             NaN             NaN
     -4.31900000     -1.73152111             NaN             NaN             NaN
     -4.31800000     -1.73112020             NaN             NaN             NaN
     -4.31700000     -1.73071930             NaN             NaN             NaN
     -4.31600000     -1.73031839             NaN             NaN             NaN
     -4.31500000     -1.72991748             NaN             NaN             NaN
     -4.31400000     -1.72951657             NaN             NaN             NaN
     -4.31300000     -1.72911567             NaN             NaN             NaN
     -4.31200000     -1.72871476             NaN             NaN             NaN
     -4.31100000     -1.72831385             NaN             NaN             NaN
     -4.31000000     -1.72791294             NaN             NaN             NaN
     -4.30900000     -1.72751203             NaN             NaN             NaN
     -4.30800000     -1.72711113             NaN             NaN             NaN
     -4.30700000     -1.72671022             NaN             NaN             NaN
     -4.30600000     -1.72630931             NaN             NaN             NaN
     -4.30500000     -1.72590840             NaN             NaN             NaN
     -4.30400000     -1.72550749             NaN             NaN             NaN
     -4.30300000     -1.72510659             NaN             NaN             NaN
     -4.30200000     -1.72470568             NaN             NaN             NaN
     -4.30100000     -1.72430477             NaN             NaN             NaN
     -4.30000000     -1.72390386             NaN             NaN             NaN
     -4.29900000     -1.72350296             NaN             NaN             NaN
     -4.29800000     -1.72310205             NaN             NaN             NaN
     -4.29700000     -1.72270114             NaN             NaN             NaN
     -4.29600000     -1.72230023             NaN             NaN             NaN
     -4.29500000     -1.72189932             NaN             NaN             NaN
     -4.29400000     -1.72149842             NaN             NaN             NaN
     -4.29300000     -1.72109751             NaN             NaN             NaN
     -4.29200000     -1.72069660             NaN             NaN             NaN
     -4.29100000     -1.72029569             NaN             NaN             NaN
     -4.29000000     -1.71989478             NaN             NaN             NaN
     -4.28900000     -1.71949388             NaN             NaN             NaN
     -4.28800000     -1.71909297             NaN             NaN             NaN
     -4.28700000     -1.71869206             NaN             NaN             NaN
     -4.28600000     -1.71829115             NaN             NaN             NaN
     -4.28500000     -1.71789024             NaN             NaN             NaN
     -4.28400000     -1.71748934             NaN             NaN             NaN
     -4.28300000     -1.71708843             NaN             NaN             NaN
     -4.28200000     -1.71668752             NaN             NaN             NaN
     -4.28100000     -1.71628661             NaN             NaN             NaN
     -4.28000000     -1.71588571             NaN             NaN             NaN
     -4.27900000     -1.71548480             NaN             NaN             NaN
     -4.27800000     -1.71508389             NaN             NaN             NaN
     -4.27700000     -1.71468298             NaN             NaN             NaN
     -4.27600000     -1.71428207             NaN             NaN             NaN
     -4.27500000     -1.71388117             NaN             NaN             NaN
     -4.27400000     -1.71348026             NaN             NaN             NaN
     -4.27300000     -1.71307935             NaN             NaN             NaN
     -4.27200000     -1.71267844             NaN             NaN             NaN
     -4.27100000     -1.71227753             NaN             NaN             NaN
     -4.27000000     -1.71187663             NaN             NaN             NaN
     -4.26900000     -1.71147572             NaN             NaN             NaN
     -4.26800000     -1.71107481             NaN             NaN             NaN
     -4.26700000     -1.71067390             NaN             NaN             NaN
     -4.26600000     -1.71027300             NaN             NaN             NaN
     -4.26500000     -1.70987209             NaN             NaN             NaN
     -4.26400000     -1.70947118             NaN             NaN             NaN
     -4.26300000     -1.70907027             NaN             NaN             NaN
     -4.26200000     -1.70866936             NaN             NaN             NaN
     -4.26100000     -1.70826846             NaN             NaN             NaN
     -4.26000000     -1.70786755             NaN             NaN             NaN
     -4.25900000     -1.70746664             NaN             NaN             NaN
     -4.25800000     -1.70706573             NaN             NaN             NaN
     -4.25700000     -1.70666482             NaN             NaN             NaN
     -4.25600000     -1.70626392             NaN             NaN             NaN
     -4.25500000     -1.70586301             NaN             NaN             NaN
     -4.25400000     -1.70546210             NaN             NaN             NaN
     -4.25300000     -1.70506119             NaN             NaN             NaN
     -4.25200000     -1.70466029             NaN             NaN             NaN
     -4.25100000     -1.70425938             NaN             NaN             NaN
     -4.25000000     -1.70385847             NaN             NaN             NaN
     -4.24900000     -1.70345756             NaN             NaN             NaN
     -4.24800000     -1.70305665             NaN             NaN             NaN
     -4.24700000     -1.70265575             NaN             NaN             NaN
     -4.24600000     -1.70225484             NaN             NaN             NaN
     -4.24500000     -1.70185393             NaN             NaN             NaN
     -4.24400000     -1.70145302             NaN             NaN             NaN
     -4.24300000     -1.70105211             NaN             NaN             NaN
     -4.24200000     -1.70065121             NaN             NaN             NaN
     -4.24100000     -1.70025030             NaN             NaN             NaN
     -4.24000000     -1.69984939             NaN             NaN             NaN
     -4.23900000     -1.69944848             NaN             NaN             NaN
     -4.23800000     -1.69904757             NaN             NaN             NaN
     -4.23700000     -1.69864667             NaN             NaN             NaN
     -4.23600000     -1.69824576             NaN             NaN             NaN
     -4.23500000     -1.69784485             NaN             NaN             NaN
     -4.23400000     -1.69744394             NaN             NaN             NaN
     -4.23300000     -1.69704304             NaN             NaN             NaN
     -4.23200000     -1.69664213             NaN             NaN             NaN
     -4.23100000     -1.69624122             NaN             NaN             NaN
     -4.23000000     -1.69584031             NaN             NaN             NaN
     -4.22900000     -1.69543940             NaN             NaN             NaN
     -4.22800000     -1.69503850             NaN             NaN             NaN
     -4.22700000     -1.69463759             NaN             NaN             NaN
     -4.22600000     -1.69423668             NaN             NaN             NaN
     -4.22500000     -1.69383577             NaN             NaN             NaN
     -4.22400000     -1.69343486             NaN             NaN             NaN
     -4.22300000     -1.69303396             NaN             NaN             NaN
     -4.22200000     -1.69263305             NaN             NaN             NaN
     -4.22100000     -1.69223214             NaN             NaN             NaN
     -4.22000000     -1.69183123             NaN             NaN             NaN
     -4.21900000     -1.69143033             NaN             NaN             NaN
     -4.21800000     -1.69102942             NaN             NaN             NaN
     -4.21700000     -1.69062851             NaN             NaN             NaN
     -4.21600000     -1.69022760             NaN             NaN             NaN
     -4.21500000     -1.68982669             NaN             NaN             NaN
     -4.21400000     -1.68942579             NaN             NaN             NaN
     -4.21300000     -1.68902488             NaN             NaN             NaN
     -4.21200000     -1.68862397             NaN             NaN             NaN
     -4.21100000     -1.68822306             NaN             NaN             NaN
     -4.21000000     -1.68782215             NaN             NaN             NaN
     -4.20900000     -1.68742125             NaN             NaN             NaN
     -4.20800000     -1.68702034             NaN             NaN             NaN
     -4.20700000     -1.68661943             NaN             NaN             NaN
     -4.20600000     -1.68621852             NaN             NaN             NaN
     -4.20500000     -1.68581761             NaN             NaN             NaN
     -4.20400000     -1.68541671             NaN             NaN             NaN
     -4.20300000     -1.68501580             NaN             NaN             NaN
     -4.20200000     -1.68461489             NaN             NaN             NaN
     -4.20100000     -1.68421398             NaN             NaN             NaN
     -4.20000000     -1.68381308             NaN             NaN             NaN
     -4.19900000     -1.68341217             NaN             NaN             NaN
     -4.19800000     -1.68301126             NaN             NaN             NaN
     -4.19700000     -1.68261035             NaN             NaN             NaN
     -4.19600000     -1.68220944             NaN             NaN             NaN
     -4.19500000     -1.68180854             NaN             NaN             NaN
     -4.19400000     -1.68140763             NaN             NaN             NaN
     -4.19300000     -1.68100672             NaN             NaN             NaN
     -4.19200000     -1.68060581             NaN             NaN             NaN
     -4.19100000     -1.68020490             NaN             NaN             NaN
     -4.19000000     -1.67980400             NaN             NaN             NaN
     -4.18900000     -1.67940309             NaN             NaN             NaN
     -4.18800000     -1.67900218             NaN             NaN             NaN
     -4.18700000     -1.67860127             NaN             NaN             NaN
     -4.18600000     -1.67820037             NaN             NaN             NaN
     -4.18500000     -1.67779946             NaN             NaN             NaN
     -4.18400000     -1.67739855             NaN             NaN             NaN
     -4.18300000     -1.67699764             NaN             NaN             NaN
     -4.18200000     -1.67659673             NaN             NaN             NaN
     -4.18100000     -1.67619583             NaN             NaN             NaN
     -4.18000000     -1.67579492             NaN             NaN             NaN
     -4.17900000     -1.67539401             NaN             NaN             NaN
     -4.17800000     -1.67499310             NaN             NaN             NaN
     -4.17700000     -1.67459219             NaN             NaN             NaN
     -4.17600000     -1.67419129             NaN             NaN             NaN
     -4.17500000     -1.67379038             NaN             NaN             NaN
     -4.17400000     -1.67338947             NaN             NaN             NaN
     -4.17300000     -1.67298856             NaN             NaN             NaN
     -4.17200000     -1.67258766             NaN             NaN             NaN
     -4.17100000     -1.67218675             NaN             NaN             NaN
     -4.17000000     -1.67178584             NaN             NaN             NaN
     -4.16900000     -1.67138493             NaN             NaN             NaN
     -4.16800000     -1.67098402             NaN             NaN             NaN
     -4.16700000     -1.67058312             NaN             NaN             NaN
     -4.16600000     -1.67018221             NaN             NaN             NaN
     -4.16500000     -1.66978130             NaN             NaN             NaN
     -4.16400000     -1.66938039             NaN             NaN             NaN
     -4.16300000     -1.66897948             NaN             NaN             NaN
     -4.16200000     -1.66857858             NaN             NaN             NaN
     -4.16100000     -1.66817767             NaN             NaN             NaN
     -4.16000000     -1.66777676             NaN             NaN             NaN
     -4.15900000     -1.66737585             NaN             NaN             NaN
     -4.15800000     -1.66697494             NaN             NaN             NaN
     -4.15700000     -1.66657404             NaN             NaN             NaN
     -4.15600000     -1.66617313             NaN             NaN             NaN
     -4.15500000     -1.66577222             NaN             NaN             NaN
     -4.15400000     -1.66537131             NaN             NaN             NaN
     -4.15300000     -1.66497041             NaN             NaN             NaN
     -4.15200000     -1.66456950             NaN             NaN             NaN
     -4.15100000     -1.66416859             NaN             NaN             NaN
     -4.15000000     -1.66376768             NaN             NaN             NaN
     -4.14900000     -1.66336677             NaN             NaN             NaN
     -4.14800000     -1.66296587             NaN             NaN             NaN
     -4.14700000     -1.66256496             NaN             NaN             NaN
     -4.14600000     -1.66216405             NaN             NaN             NaN
     -4.14500000     -1.66176314             NaN             NaN             NaN
     -4.14400000     -1.66136223             NaN             NaN             NaN
     -4.14300000     -1.66096133             NaN             NaN             NaN
     -4.14200000     -1.66056042             NaN             NaN             NaN
     -4.14100000     -1.66015951             NaN             NaN             NaN
     -4.14000000     -1.65975860             NaN             NaN             NaN
     -4.13900000     -1.65935770             NaN             NaN             NaN
     -4.13800000     -1.65895679             NaN             NaN             NaN
     -4.13700000     -1.65855588             NaN             NaN             NaN
     -4.13600000     -1.65815497             NaN             NaN             NaN
     -4.13500000     -1.65775406             NaN             NaN             NaN
     -4.13400000     -1.65735316             NaN             NaN             NaN
     -4.13300000     -1.65695225             NaN             NaN             NaN
     -4.13200000     -1.65655134             NaN             NaN             NaN
     -4.13100000     -1.65615043             NaN             NaN             NaN
     -4.13000000     -1.65574952             NaN             NaN             NaN
     -4.12900000     -1.65534862             NaN             NaN             NaN
     -4.12800000     -1.65494771             NaN             NaN             NaN
     -4.12700000     -1.65454680             NaN             NaN             NaN
     -4.12600000     -1.65414589             NaN             NaN             NaN
     -4.12500000     -1.65374498             NaN             NaN             NaN
     -4.12400000     -1.65334408             NaN             NaN             NaN
     -4.12300000     -1.65294317             NaN             NaN             NaN
     -4.12200000     -1.65254226             NaN             NaN             NaN
     -4.12100000     -1.65214135             NaN             NaN             NaN
     -4.12000000     -1.65174045             NaN             NaN             NaN
     -4.11900000     -1.65133954             NaN             NaN             NaN
     -4.11800000     -1.65093863             NaN             NaN             NaN
     -4.11700000     -1.65053772             NaN             NaN             NaN
     -4.11600000     -1.65013681             NaN             NaN             NaN
     -4.11500000     -1.64973591             NaN             NaN             NaN
     -4.11400000     -1.64933500             NaN             NaN             NaN
     -4.11300000     -1.64893409             NaN             NaN             NaN
     -4.11200000     -1.64853318             NaN             NaN             NaN
     -4.11100000     -1.64813227             NaN             NaN             NaN
     -4.11000000     -1.64773137             NaN             NaN             NaN
     -4.10900000     -1.64733046             NaN             NaN             NaN
     -4.10800000     -1.64692955             NaN             NaN             NaN
     -4.10700000     -1.64652864             NaN             NaN             NaN
     -4.10600000     -1.64612774             NaN             NaN             NaN
     -4.10500000     -1.64572683             NaN             NaN             NaN
     -4.10400000     -1.64532592             NaN             NaN             NaN
     -4.10300000     -1.64492501             NaN             NaN             NaN
     -4.10200000     -1.64452410             NaN             NaN             NaN
     -4.10100000     -1.64412320             NaN             NaN             NaN
     -4.10000000     -1.64372229             NaN             NaN             NaN
     -4.09900000     -1.64332138             NaN             NaN             NaN
     -4.09800000     -1.64292047             NaN             NaN             NaN
     -4.09700000     -1.64251956             NaN             NaN             NaN
     -4.09600000     -1.64211866             NaN             NaN             NaN
     -4.09500000     -1.64171775             NaN             NaN             NaN
     -4.09400000     -1.64131684             NaN             NaN             NaN
     -4.09300000     -1.64091593             NaN             NaN             NaN
     -4.09200000     -1.64051503             NaN             NaN             NaN
     -4.09100000     -1.64011412             NaN             NaN             NaN
     -4.09000000     -1.63971321             NaN             NaN             NaN
     -4.08900000     -1.63931230             NaN             NaN             NaN
     -4.08800000     -1.63891139             NaN             NaN             NaN
     -4.08700000     -1.63851049             NaN             NaN             NaN
     -4.08600000     -1.63810958             NaN             NaN             NaN
     -4.08500000     -1.63770867             NaN             NaN             NaN
     -4.08400000     -1.63730776             NaN             NaN             NaN
     -4.08300000     -1.63690685             NaN             NaN             NaN
     -4.08200000     -1.63650595             NaN             NaN             NaN
     -4.08100000     -1.63610504             NaN             NaN             NaN
     -4.08000000     -1.63570413             NaN             NaN             NaN
     -4.07900000     -1.63530322             NaN             NaN             NaN
     -4.07800000     -1.63490231             NaN             NaN             NaN
     -4.07700000     -1.63450141             NaN             NaN             NaN
     -4.07600000     -1.63410050             NaN             NaN             NaN
     -4.07500000     -1.63369959             NaN             NaN             NaN
     -4.07400000     -1.63329868             NaN             NaN             NaN
     -4.07300000     -1.63289778             NaN             NaN             NaN
     -4.07200000     -1.63249687             NaN             NaN             NaN
     -4.07100000     -1.63209596             NaN             NaN             NaN
     -4.07000000     -1.63169505             NaN             NaN             NaN
     -4.06900000     -1.63129414             NaN             NaN             NaN
     -4.06800000     -1.63089324             NaN             NaN             NaN
     -4.06700000     -1.63049233             NaN             NaN             NaN
     -4.06600000     -1.63009142             NaN             NaN             NaN
     -4.06500000     -1.62969051             NaN             NaN             NaN
     -4.06400000     -1.62928960             NaN             NaN             NaN
     -4.06300000     -1.62888870             NaN             NaN             NaN
     -4.06200000     -1.62848779             NaN             NaN             NaN
     -4.06100000     -1.62808688             NaN             NaN             NaN
     -4.06000000     -1.62768597             NaN             NaN             NaN
     -4.05900000     -1.62728507             NaN             NaN             NaN
     -4.05800000     -1.62688416             NaN             NaN             NaN
     -4.05700000     -1.62648325             NaN             NaN             NaN
     -4.05600000     -1.62608234             NaN             NaN             NaN
     -4.05500000     -1.62568143             NaN             NaN             NaN
     -4.05400000     -1.62528053             NaN             NaN             NaN
     -4.05300000     -1.62487962             NaN             NaN             NaN
     -4.05200000     -1.62447871             NaN             NaN             NaN
     -4.05100000     -1.62407780             NaN             NaN             NaN
     -4.05000000     -1.62367689             NaN             NaN             NaN
     -4.04900000     -1.62327599             NaN             NaN             NaN
     -4.04800000     -1.62287508             NaN             NaN             NaN
     -4.04700000     -1.62247417             NaN             NaN             NaN
     -4.04600000     -1.62207326             NaN             NaN             NaN
     -4.04500000     -1.62167235             NaN             NaN             NaN
     -4.04400000     -1.62127145             NaN             NaN             NaN
     -4.04300000     -1.62087054             NaN             NaN             NaN
     -4.04200000     -1.62046963             NaN             NaN             NaN
     -4.04100000     -1.62006872             NaN             NaN             NaN
     -4.04000000     -1.61966782             NaN             NaN             NaN
     -4.03900000     -1.61926691             NaN             NaN             NaN
     -4.03800000     -1.61886600             NaN             NaN             NaN
     -4.03700000     -1.61846509             NaN             NaN             NaN
     -4.03600000     -1.61806418             NaN             NaN             NaN
     -4.03500000     -1.61766328             NaN             NaN             NaN
     -4.03400000     -1.61726237             NaN             NaN             NaN
     -4.03300000     -1.61686146             NaN             NaN             NaN
     -4.03200000     -1.61646055             NaN             NaN             NaN
     -4.03100000     -1.61605964             NaN             NaN             NaN
     -4.03000000     -1.61565874             NaN             NaN             NaN
     -4.02900000     -1.61525783             NaN             NaN             NaN
     -4.02800000     -1.61485692             NaN             NaN             NaN
     -4.02700000     -1.61445601             NaN             NaN             NaN
     -4.02600000     -1.61405511             NaN             NaN             NaN
     -4.02500000     -1.61365420             NaN             NaN             NaN
     -4.02400000     -1.61325329             NaN             NaN             NaN
     -4.02300000     -1.61285238             NaN             NaN             NaN
     -4.02200000     -1.61245147             NaN             NaN             NaN
     -4.02100000     -1.61205057             NaN             NaN             NaN
     -4.02000000     -1.61164966             NaN             NaN             NaN
     -4.01900000     -1.61124875             NaN             NaN             NaN
     -4.01800000     -1.61084784             NaN             NaN             NaN
     -4.01700000     -1.61044693             NaN             NaN             NaN
     -4.01600000     -1.61004603             NaN             NaN             NaN
     -4.01500000     -1.60964512             NaN             NaN             NaN
     -4.01400000     -1.60924421             NaN             NaN             NaN
     -4.01300000     -1.60884330             NaN             NaN             NaN
     -4.01200000     -1.60844240             NaN             NaN             NaN
     -4.01100000     -1.60804149             NaN             NaN             NaN
     -4.01000000     -1.60764058             NaN             NaN             NaN
     -4.00900000     -1.60723967             NaN             NaN             NaN
     -4.00800000     -1.60683876             NaN             NaN             NaN
     -4.00700000     -1.60643786             NaN             NaN             NaN
     -4.00600000     -1.60603695             NaN             NaN             NaN
     -4.00500000     -1.60563604             NaN             NaN             NaN
     -4.00400000     -1.60523513             NaN             NaN             NaN
     -4.00300000     -1.60483422             NaN             NaN             NaN
     -4.00200000     -1.60443332             NaN             NaN             NaN
     -4.00100000     -1.60403241             NaN             NaN             NaN
     -4.00000000     -1.60363150             NaN             NaN             NaN
     -3.99900000     -1.60323059             NaN             NaN             NaN
     -3.99800000     -1.60282968             NaN             NaN             NaN
     -3.99700000     -1.60242878             NaN             NaN             NaN
     -3.99600000     -1.60202787             NaN             NaN             NaN
     -3.99500000     -1.60162696             NaN             NaN             NaN
     -3.99400000     -1.60122605             NaN             NaN             NaN
     -3.99300000     -1.60082515             NaN             NaN             NaN
     -3.99200000     -1.60042424             NaN             NaN             NaN
     -3.99100000     -1.60002333             NaN             NaN             NaN
     -3.99000000     -1.59962242             NaN             NaN             NaN
     -3.98900000     -1.59922151             NaN             NaN             NaN
     -3.98800000     -1.59882061             NaN             NaN             NaN
     -3.98700000     -1.59841970             NaN             NaN             NaN
     -3.98600000     -1.59801879             NaN             NaN             NaN
     -3.98500000     -1.59761788             NaN             NaN             NaN
     -3.98400000     -1.59721697             NaN             NaN             NaN
     -3.98300000     -1.59681607             NaN             NaN             NaN
     -3.98200000     -1.59641516             NaN             NaN             NaN
     -3.98100000     -1.59601425             NaN             NaN             NaN
     -3.98000000     -1.59561334             NaN             NaN             NaN
     -3.97900000     -1.59521244             NaN             NaN             NaN
     -3.97800000     -1.59481153             NaN             NaN             NaN
     -3.97700000     -1.59441062             NaN             NaN             NaN
     -3.97600000     -1.59400971             NaN             NaN             NaN
     -3.97500000     -1.59360880             NaN             NaN             NaN
     -3.97400000     -1.59320790             NaN             NaN             NaN
     -3.97300000     -1.59280699             NaN             NaN             NaN
     -3.97200000     -1.59240608             NaN             NaN             NaN
     -3.97100000     -1.59200517             NaN             NaN             NaN
     -3.97000000     -1.59160426             NaN             NaN             NaN
     -3.96900000     -1.59120336             NaN             NaN             NaN
     -3.96800000     -1.59080245             NaN             NaN             NaN
     -3.96700000     -1.59040154             NaN             NaN             NaN
     -3.96600000     -1.59000063             NaN             NaN             NaN
     -3.96500000     -1.58959972             NaN             NaN             NaN
     -3.96400000     -1.58919882             NaN             NaN             NaN
     -3.96300000     -1.58879791             NaN             NaN             NaN
     -3.96200000     -1.58839700             NaN             NaN             NaN
     -3.96100000     -1.58799609             NaN             NaN             NaN
     -3.96000000     -1.58759519             NaN             NaN             NaN
     -3.95900000     -1.58719428             NaN             NaN             NaN
     -3.95800000     -1.58679337             NaN             NaN             NaN
     -3.95700000     -1.58639246             NaN             NaN             NaN
     -3.95600000     -1.58599155             NaN             NaN             NaN
     -3.95500000     -1.58559065             NaN             NaN             NaN
     -3.95400000     -1.58518974             NaN             NaN             NaN
     -3.95300000     -1.58478883             NaN             NaN             NaN
     -3.95200000     -1.58438792             NaN             NaN             NaN
     -3.95100000     -1.58398701             NaN             NaN             NaN
     -3.95000000     -1.58358611             NaN             NaN             NaN
     -3.94900000     -1.58318520             NaN             NaN             NaN
     -3.94800000     -1.58278429             NaN             NaN             NaN
     -3.94700000     -1.58238338             NaN             NaN             NaN
     -3.94600000     -1.58198248             NaN             NaN             NaN
     -3.94500000     -1.58158157             NaN             NaN             NaN
     -3.94400000     -1.58118066             NaN             NaN             NaN
     -3.94300000     -1.58077975             NaN             NaN             NaN
     -3.94200000     -1.58037884             NaN             NaN             NaN
     -3.94100000     -1.57997794             NaN             NaN             NaN
     -3.94000000     -1.57957703             NaN             NaN             NaN
     -3.93900000     -1.57917612             NaN             NaN             NaN
     -3.93800000     -1.57877521             NaN             NaN             NaN
     -3.93700000     -1.57837430             NaN             NaN             NaN
     -3.93600000     -1.57797340             NaN             NaN             NaN
     -3.93500000     -1.57757249             NaN             NaN             NaN
     -3.93400000     -1.57717158             NaN             NaN             NaN
     -3.93300000     -1.57677067             NaN             NaN             NaN
     -3.93200000     -1.57636976             NaN             NaN             NaN
     -3.93100000     -1.57596886             NaN             NaN             NaN
     -3.93000000     -1.57556795             NaN             NaN             NaN
     -3.92900000     -1.57516704             NaN             NaN             NaN
     -3.92800000     -1.57476613             NaN             NaN             NaN
     -3.92700000     -1.57436523             NaN             NaN             NaN
     -3.92600000     -1.57396432             NaN             NaN             NaN
     -3.92500000     -1.57356341             NaN             NaN             NaN
     -3.92400000     -1.57316250             NaN             NaN             NaN
     -3.92300000     -1.57276159             NaN             NaN             NaN
     -3.92200000     -1.57236069             NaN             NaN             NaN
     -3.92100000     -1.57195978             NaN             NaN             NaN
     -3.92000000     -1.57155887             NaN             NaN             NaN
     -3.91900000     -1.57115796             NaN             NaN             NaN
     -3.91800000     -1.57075705             NaN             NaN             NaN
     -3.91700000     -1.57035615             NaN             NaN             NaN
     -3.91600000     -1.56995524             NaN             NaN             NaN
     -3.91500000     -1.56955433             NaN             NaN             NaN
     -3.91400000     -1.56915342             NaN             NaN             NaN
     -3.91300000     -1.56875252             NaN             NaN             NaN
     -3.91200000     -1.56835161             NaN             NaN             NaN
     -3.91100000     -1.56795070             NaN             NaN             NaN
     -3.91000000     -1.56754979             NaN             NaN             NaN
     -3.90900000     -1.56714888             NaN             NaN             NaN
     -3.90800000     -1.56674798             NaN             NaN             NaN
     -3.90700000     -1.56634707             NaN             NaN             NaN
     -3.90600000     -1.56594616             NaN             NaN             NaN
     -3.90500000     -1.56554525             NaN             NaN             NaN
     -3.90400000     -1.56514434             NaN             NaN             NaN
     -3.90300000     -1.56474344             NaN             NaN             NaN
     -3.90200000     -1.56434253             NaN             NaN             NaN
     -3.90100000     -1.56394162             NaN             NaN             NaN
     -3.90000000     -1.56354071             NaN             NaN             NaN
     -3.89900000     -1.56313981             NaN             NaN             NaN
     -3.89800000     -1.56273890             NaN             NaN             NaN
     -3.89700000     -1.56233799             NaN             NaN             NaN
     -3.89600000     -1.56193708             NaN             NaN             NaN
     -3.89500000     -1.56153617             NaN             NaN             NaN
     -3.89400000     -1.56113527             NaN             NaN             NaN
     -3.89300000     -1.56073436             NaN             NaN             NaN
     -3.89200000     -1.56033345             NaN             NaN             NaN
     -3.89100000     -1.55993254             NaN             NaN             NaN
     -3.89000000     -1.55953163             NaN             NaN             NaN
     -3.88900000     -1.55913073             NaN             NaN             NaN
     -3.88800000     -1.55872982             NaN             NaN             NaN
     -3.88700000     -1.55832891             NaN             NaN             NaN
     -3.88600000     -1.55792800             NaN             NaN             NaN
     -3.88500000     -1.55752709             NaN             NaN             NaN
     -3.88400000     -1.55712619             NaN             NaN             NaN
     -3.88300000     -1.55672528             NaN             NaN             NaN
     -3.88200000     -1.55632437             NaN             NaN             NaN
     -3.88100000     -1.55592346             NaN             NaN             NaN
     -3.88000000     -1.55552256             NaN             NaN             NaN
     -3.87900000     -1.55512165             NaN             NaN             NaN
     -3.87800000     -1.55472074             NaN             NaN             NaN
     -3.87700000     -1.55431983             NaN             NaN             NaN
     -3.87600000     -1.55391892             NaN             NaN             NaN
     -3.87500000     -1.55351802             NaN             NaN             NaN
     -3.87400000     -1.55311711             NaN             NaN             NaN
     -3.87300000     -1.55271620             NaN             NaN             NaN
     -3.87200000     -1.55231529             NaN             NaN             NaN
     -3.87100000     -1.55191438             NaN             NaN             NaN
     -3.87000000     -1.55151348             NaN             NaN             NaN
     -3.86900000     -1.55111257             NaN             NaN             NaN
     -3.86800000     -1.55071166             NaN             NaN             NaN
     -3.86700000     -1.55031075             NaN             NaN             NaN
     -3.86600000     -1.54990985             NaN             NaN             NaN
     -3.86500000     -1.54950894             NaN             NaN             NaN
     -3.86400000     -1.54910803             NaN             NaN             NaN
     -3.86300000     -1.54870712             NaN             NaN             NaN
     -3.86200000     -1.54830621             NaN             NaN             NaN
     -3.86100000     -1.54790531             NaN             NaN             NaN
     -3.86000000     -1.54750440             NaN             NaN             NaN
     -3.85900000     -1.54710349             NaN             NaN             NaN
     -3.85800000     -1.54670258             NaN             NaN             NaN
     -3.85700000     -1.54630167             NaN             NaN             NaN
     -3.85600000     -1.54590077             NaN             NaN             NaN
     -3.85500000     -1.54549986             NaN             NaN             NaN
     -3.85400000     -1.54509895             NaN             NaN             NaN
     -3.85300000     -1.54469804             NaN             NaN             NaN
     -3.85200000     -1.54429713             NaN             NaN             NaN
     -3.85100000     -1.54389623             NaN             NaN             NaN
     -3.85000000     -1.54349532             NaN             NaN             NaN
     -3.84900000     -1.54309441             NaN             NaN             NaN
     -3.84800000     -1.54269350             NaN             NaN             NaN
     -3.84700000     -1.54229260             NaN             NaN             NaN
     -3.84600000     -1.54189169             NaN             NaN             NaN
     -3.84500000     -1.54149078             NaN             NaN             NaN
     -3.84400000     -1.54108987             NaN             NaN             NaN
     -3.84300000     -1.54068896             NaN             NaN             NaN
     -3.84200000     -1.54028806             NaN             NaN             NaN
     -3.84100000     -1.53988715             NaN             NaN             NaN
     -3.84000000     -1.53948624             NaN             NaN             NaN
     -3.83900000     -1.53908533             NaN             NaN             NaN
